0,1,2,7,17,13
1,4,2,58,32,28
2,2,2,18,28,21
3,1,2,10,20,16
4,1,2,11,2,11
5,1,2,5,20,16
6,3,2,25,26,20
7,1,2,1,0,1
8,1,2,7,8,11
9,3,2,17,29,29
10,2,2,1,2,3
11,1,2,3,12,8
12,2,2,19,12,22
13,1,2,12,12,12
14,5,1,39,32,30
15,2,2,22,23,14
