0,2,2,18,26,29
1,4,2,54,51,32
2,2,2,13,32,18
3,2,2,23,22,23
4,1,2,9,17,15
5,1,2,9,19,16
6,1,2,5,9,10
7,5,1,38,44,26
8,1,2,7,9,14
9,1,2,12,9,10
10,1,2,0,3,2
11,1,2,7,13,9
12,1,2,6,9,10
13,3,2,29,35,19
14,2,2,5,15,9
15,3,2,38,38,31
