0,2,2,17,19,24
1,1,2,13,11,10
2,1,2,5,10,10
3,3,2,29,21,22
4,1,2,4,7,9
5,1,2,10,20,16
6,2,2,18,14,14
7,2,2,15,24,13
8,1,2,10,9,10
9,1,2,1,0,1
10,2,2,1,3,4
11,1,2,3,12,10
12,1,2,11,10,13
13,4,2,42,45,33
14,5,1,39,36,36
15,3,2,26,21,19
