0,1,2,6,8,11
1,2,2,23,18,16
2,1,2,7,10,12
3,3,2,23,14,19
4,1,2,3,10,9
5,1,2,12,18,16
6,3,2,19,33,19
7,2,2,16,25,12
8,1,2,6,19,17
9,1,2,8,15,13
10,2,2,2,2,4
11,1,2,4,12,8
12,1,2,1,0,1
13,4,2,38,44,28
14,5,1,43,22,26
15,2,2,21,32,21
