0,1,2,1,12,10
1,3,2,32,23,13
2,2,2,20,15,20
3,2,2,12,5,9
4,1,2,9,10,11
5,1,2,2,3,1
6,1,2,8,8,11
7,5,1,31,14,8
8,3,2,23,19,28
9,1,2,7,14,13
10,4,2,3,8,7
11,1,2,9,5,9
12,1,2,4,9,11
13,2,2,19,30,23
14,2,2,15,16,13
15,1,2,6,18,14
