0,1,2,3,13,10
1,3,2,35,34,29
2,1,2,10,5,11
3,1,2,7,12,16
4,1,2,6,9,11
5,1,2,13,17,16
6,2,2,8,5,3
7,2,2,17,18,11
8,1,2,4,7,11
9,3,2,25,7,18
10,5,1,4,5,4
11,1,2,2,9,8
12,2,2,22,9,23
13,1,2,2,1,1
14,4,2,30,19,17
15,2,2,28,36,27
