0,2,2,11,33,29
1,1,2,2,2,1
2,2,2,19,26,19
3,1,2,5,16,10
4,1,2,7,13,11
5,2,2,15,16,18
6,1,2,8,13,10
7,4,2,31,23,14
8,3,2,25,22,21
9,1,2,11,10,13
10,5,1,4,4,5
11,1,2,8,10,12
12,1,2,6,8,11
13,3,2,29,28,19
14,2,2,12,3,7
15,1,2,16,10,9
