0,1,2,7,28,17
1,1,2,15,24,11
2,3,2,30,23,25
3,2,2,20,15,18
4,2,2,15,18,18
5,2,2,23,29,19
6,1,2,0,1,1
7,4,2,33,35,25
8,1,2,9,12,13
9,1,2,6,13,14
10,2,2,2,1,2
11,1,2,9,10,10
12,1,2,4,11,10
13,3,2,31,45,31
14,5,1,29,26,22
15,1,2,12,8,9
