0,2,2,9,22,21
1,3,2,45,46,22
2,1,2,5,8,10
3,1,2,2,0,1
4,1,2,11,8,9
5,1,2,4,10,11
6,2,2,11,4,5
7,5,1,31,42,19
8,1,2,7,13,10
9,1,2,11,6,13
10,4,2,3,3,5
11,1,2,7,11,12
12,2,2,22,19,28
13,1,2,4,24,16
14,3,2,20,10,12
15,2,2,18,16,16
